descrizione;likes;retweets;data
Secondo il presidente del #Css Franco #Locatelli, non si può pensare 'di fare eccezioni a #Natale dando luogo ai festeggiamenti cui eravamo abituati. Andranno tenute presenti tutte le misure  per non vanificare gli sforzi' #Covid #ANSA https://t.co/4vDVTkVpX0;36;17;2020-11-14 11:28
#Coronavirus Notte in ospedale per Bonaccini, ritorna a casa Ha svolto accertamenti, i parametri sono positivi  #ANSA https://t.co/5ZLkL3umR8;40;2;2020-11-14 11:41
Festeggiano il compleanno in casa. In 8 multati a Brescia #Coronavirus #ANSA https://t.co/SbeoPYaZna;46;19;2020-11-14 12:13
#Coronavirus, ancora dibattito sulle tre fasce. Nardella: 'Il governo sia trasparente sui meccanismi'  #ANSA https://t.co/0qALvRbeb9;186;3;2020-11-14 13:04
Saturimetri e niente idrossiclorichina, la bozza del protocollo sulle cure da casa In arrivo documento del gruppo coordinato da Locatelli #Coronavirus ANSA https://t.co/lipkHvQN8D;9;6;2020-11-14 14:36
#Natale in era #Covid, per la Messa rebus per orari e fedeli #ANSA https://t.co/iM1WUOvUBG;17;3;2020-11-14 15:08
#Genova, con i primi 8 pazienti apre il #Covid hotel #FOTO #ANSA https://t.co/WLwGoEDGqU ;6;1;2020-11-14 15:28
#covid L'informazione come servizio ai cittadini in tempi normali e in emergenza: lunedì 16 novembre dalle 9 alle 12 webinar Anci Sicilia-ANSA, con Leoluca Orlando  e il direttore dell'ANSA Luigi Contu #ANSA @LeolucaOrlando1  @_luigicontu   https://t.co/XiUEyTVans;19;4;2020-11-14 15:35
In Italia sono 37.255 i nuovi casi di #coronavirus nelle ultime 24 ore, secondo i dati del ministero della Salute. Le vittime 544 #Covid #ANSA https://t.co/rfeUaQJ2YN ;7;18;2020-11-14 16:13
#covid rallenta la curva, 37.355 casi in 24 ore, ieri erano quasi 41mila. 544 le vittime. Crescono i ricoveri, +76 in terapia intensiva, 484 ricoverati con sintomi #ANSA https://t.co/MzGCILY3z1;43;12;2020-11-14 16:31
"In #Austria  torna il #lockdown totale, crescita record dei contagi da #Covid. Il cancelliere Kurz: ""Non incontrate nessuno"" #coronavirus #covid19 #ANSA https://t.co/BZVJdwzN2O";23;31;2020-11-14 17:02
#covid Tremila controlli a #Roma agli ingressi delle vie dello shopping. Messaggi anti-assembramenti ocn i megafoni. Romaste aperte le stazioni della #metro A Spagna e Flaminio #ANSA https://t.co/9eZOgachN2;53;14;2020-11-14 18:52
#covid festeggiano il compleanno in 8 in casa a #Brescia, scoperti e multati #ANSA https://t.co/6KinvR9HaT;28;13;2020-11-14 19:57
#Natale in era #Covid, per la #Messa rebus per orari e fedeli #ANSA https://t.co/iM1WUOvUBG;67;5;2020-11-15 06:15
"In #Austria  torna il #lockdown totale, crescita record dei contagi da #Covid. Il cancelliere Kurz: ""Non incontrate nessuno"" #coronavirus #covid19 #ANSA https://t.co/BZVJdwzN2O";13;19;2020-11-15 07:45
In pochi e a casa, il coprifuoco a #Natale deciso dai dati #Covid #ANSA https://t.co/b3rtEdhQMz;39;14;2020-11-15 08:13
Aumenta il disagio, così il #Covid rende visibili senza dimora e #poveri, gli invisibili della società #senzatetto #GiornataMondialedeiPoveri2020 #GiornataMondialedeiPoveri  #ANSA https://t.co/JwHLAsGpB3;27;10;2020-11-15 08:55
#Inps: deficit sotto controllo, prestazioni non a rischio  #previdenza #covid #ANSA https://t.co/f3GZYpN4Uu;28;8;2020-11-15 09:11
#Covid #Abruzzo verso il #lockdown. Il governatore @marcomarsilio firmerà un'ordinanza che chiude tutte le scuole e introduce nuove limitazioni. #ANSA https://t.co/vDMUy0Xaw9;172;15;2020-11-15 10:24
La virologa italiana del team di #Fauci, Cristina Cassetti: '2 #vaccini contro il #Covid a dicembre' #ANSA https://t.co/ktgdGLjz40;22;15;2020-11-15 10:47
Kurz annuncia screening di massa in #Austria. Verso la fine del #lockdown, per garantire la riapertura delle #scuole #covid #ANSA https://t.co/veyb6RbFw4;78;11;2020-11-15 11:54
L'impatto del #vaccino contro il #covid sarà significativo già in estate e si tornerà alla vita normale il prossimo inverno. Ne è convinto uno dei creatori del vaccino, Ugur Sahin, co-fondatore di BioNTech che con #Pfizer sta sviluppando il farmaco #ANSA https://t.co/Ki7i0WLPAP;33;25;2020-11-15 12:11
#Covid in Italia già da settembre 2019, lo dice uno studio dell'Istituto dei tumori di Milano #ANSA https://t.co/WB9zWinIR2;112;37;2020-11-15 13:26
#Covid, 33.979 positivi in 24 ore. Le vittime  546: è quanto risulta dai dati del ministero della Salute #ANSA https://t.co/o6MOQySb9A;98;13;2020-11-15 15:56
La violoncellista che suona fra i tetti di #Parigi in #lockdown #Covid #ANSA https://t.co/efhE9jIM6O;37;13;2020-11-15 15:58
#covid Sfiorati i 34mila casi, 546 le vittime. Raggiunta quota 45mila morti dall'inizio dell'epidemia. Effettuati in 24 ore oltre 195mila tamponi, +116 i ricoverati in terapia #intensiva #ANSA #coronavirus https://t.co/nEWWE6rDnM;72;11;2020-11-15 16:09
#nocovid in piazza. Manifestazione non autorizzata a #Roma in piazza Venezia, manifestanti allontanati dalla #polizia. Protesta in piazza Castello a #Torino, due fermi GUARDA LE #FOTO #ANSA https://t.co/nSAorvlLzX;23;56;2020-11-15 16:49
Direttore di Radio Maria: 'Il #Covid un complotto delle elites'  #ANSA https://t.co/OHTIhjKpfU;143;26;2020-11-15 18:40
#covid oltre 8mila i controlli effettuati nel weekend. #Multe anche per il mancato rispetto del #coprifuoco #ANSA https://t.co/C77c70wpB1;117;9;2020-11-15 18:49
'Lasciatemi andare', ma a 90 anni batte #Covid Anziano ricoverato e dimesso nel comasco, il dottore lo ringrazia  #ANSA https://t.co/8x4Pp4bPLO;29;24;2020-11-15 20:18
#covid Luigi Di Maio attacca il governatore della #Campania:'Roba per Crozza'. La risposta di Vincenzo De Luca : 'Alcuni ministri fanno sciacallaggio, il premier li richiami' #ANSA Giuseppe Conte  https://t.co/6dG9cYIXfA;29;4;2020-11-15 21:03
Boris Johnson ancora in isolamento dopo un contatto con una persona risultata positiva al #Covid #ANSA https://t.co/RFaWIYXkR5;9;15;2020-11-15 21:21
#covid la movida romana si sposta sul litorale, si balla a #Ostia in uno stabilimento balneare. Molti i ragazzi senza #mascherina GUARDA IL VIDEO #ANS https://t.co/56MwpcrTPN;47;16;2020-11-15 22:41
"#Covid, oltre 45mila morti in Italia. Sale il rapporto positivi/test  
#ANSA
https://t.co/1JMhQ4ok6H";6;4;2020-11-16 06:30:11
"Virologa italiana del team di Fauci: 'Due vaccini a dicembre' 
#Covid
#ANSA
https://t.co/wQY77JzWK6";43;12;2020-11-16 06:50:01
"A #Roma 8mila controlli, multe anche per il mancato rispetto del coprifuoco
#Coronavirus
#ANSA
https://t.co/xvAXp7rHqg";21;7;2020-11-16 07:20:02
"#Covid: Speranza, i prossimi 7-10 giorni saranno decisivi 
#ANSA
https://t.co/5zH4z6tvwI";8;3;2020-11-16 07:42:38
"Equilibrati o timorosi? I genitori alla prova del #Covid
#ANSA
#ANSAlifestyle
https://t.co/CV4bolik2A";2;3;2020-11-16 08:01:08
"La diminuzione del numero di nuovi casi di #Covid-19 e il calo del tasso di incidenza portano a ""credere che abbiamo superato il picco dell'epidemia"" in #Francia, ha detto il ministro della Salute, Olivier Véran #ANSA https://t.co/6zspSRZq1m";14;3;2020-11-16 09:20:03
Gino Strada: 'Tandem con Gaudio in #Calabria non esiste'  #covid #ANSA https://t.co/aVE5QY42Yc;36;7;2020-11-16 20:10:20
In Belgio il vaccino sarà gratuito #Covid #ANSA https://t.co/gNOh41ASW4;74;16;2020-11-16 23:05:05
Gino Strada: 'Tandem con Gaudio in #Calabria non esiste'  #covid #ANSA https://t.co/aVE5QY42Yc;12;10;2020-11-17 06:40:01
"#Covid: 232 ispezioni del #Nas nelle #Rsa, irregolarità in 37
#ANSA
https://t.co/fjCQmOVBJQ";15;8;2020-11-17 07:46:41
"Oggi si riuniscono le #Regioni, vogliono cambiare colore, pressing sul #governo
#Covid #ANSA
https://t.co/wejcUSmXfH";20;6;2020-11-17 08:19:14
"Shopping fino a sera tardi, nuove ipotesi per il #Natale con il #Covid. Per i parenti stretti si pensa a spostamenti anche dalla #zonarossa 
#ANSA
https://t.co/W0NCFzji6Q";32;8;2020-11-17 08:25:02
"#Covid: guaio #Milan, dopo Pioli positivo anche il vice Giacomo Murelli 
#calcio #serieA #ANSA
https://t.co/N461Z4Xbhy";8;4;2020-11-17 08:58:12
"Crisanti: '9.000 morti nella seconda ondata è un prezzo immenso. Riaperture per #Natale? Moralmente inaccettabile'
#covid #ANSA
https://t.co/BIWHtb2JTM";185;39;2020-11-17 11:05:12
"Shopping fino a sera tardi, nuove ipotesi per il #Natale con il #Covid. Per i parenti stretti si pensa a spostamenti anche dalla #zonarossa 
#ANSA
https://t.co/W0NCFzji6Q";17;8;2020-11-17 11:31:29
#Covid 232 ispezioni del Nas nelle Rsa,  irregolarità in 37 #ANSA https://t.co/Ghl9O1kCx1;8;5;2020-11-17 12:01
Dall'inizio della pandemia sono stati 126.622 i bambini e gli adolescenti risultati positivi al #Covid-19, pari a circa il 12% del totale dei contagiati #ANSA https://t.co/V70fqm72Pf;18;10;2020-11-17 12:06
Il bar in cui è vietato parlare di #coronavirus,  con tanto di segnali VIDEO #ANSA https://t.co/pQezIoeGsM;111;11;2020-11-17 14:55
#Covid-19 L'analisi della situazione in Italia LA DIRETTA #ANSA https://t.co/lgLHDLmhIN;6;1;2020-11-17 15:43
"Brusaferro: ""Gli indicatori #Covid-19 sono un mix, per alcuni serve tempo"" - LA DIRETTA #ANSA https://t.co/rAKBuj1WWB";8;3;2020-11-17 15:49:40
"Merler: ""Epidemia ancora in crescita perchè Rt sopra 1"" - LA DIRETTA #ANSA https://t.co/QZuf0TofvN";8;5;2020-11-17 15:57:20
Rezza, oggi 32.191 nuovi casi,  208.458 tamponi #Covid-19 LA DIRETTA #ANSA https://t.co/NvCm6tCYuY;7;4;2020-11-17 16:14
In 24 ore 120 ricoveri in terapie intensive , 731 morti #COVID-19 #ANSA https://t.co/dDkXYYZ9jG;9;6;2020-11-17 16:25
"#Coronavirus Brusaferro: ""Cosa succederà a #Natale dipende da noi"" VIDEO #ANSA https://t.co/Z98BRmIuX1";16;5;2020-11-17 17:18:27
"#Covid-19 Rezza: ""Quadro stabile con lieve diminuzione dei positivi"" VIDEO #ANSA https://t.co/u0fM2J88Pj";23;7;2020-11-17 17:33:41
"#Covid-19 Brusaferro: ""La diffusione del virus nelle scuole è come altrove"" VIDEO #ANSA https://t.co/AKTmzL3wBW";14;3;2020-11-17 17:50:06
"#Covid, The #Lancet, il vaccino cinese CoronaVac efficace e sicuro. Induce una alta risposta immunitaria. Condotta in #Brasile la fase 3 della sperimentazione 
#ANSA @TheLancet #coronavirus
https://t.co/P1pDOa13JY";36;17;2020-11-18 08:13:48
"#Ue a #Italia, resta faro su #debito, rischi in aumento.  '#Covid peggiora squilibri eccessivi, analisi in primavera'. #ANSA
https://t.co/WvhA71kRE0";11;4;2020-11-18 11:37:30
"#Coronavirus: #Conte, interventi mirati e limitati nel tempo per contenere il contagio. #ANSA @GiuseppeConteIT #18novembre
https://t.co/z5UN0yaNmy";8;3;2020-11-18 12:22:01
"La #Pfizer ha annunciato che i test finali sul suo #vaccino anti-#coronavirus danno un'efficacia al 95%. Lo riporta la Nbc. #ANSA #covid #pandemia
https://t.co/GZ1XdM7BCY";127;19;2020-11-18 13:15:47
"#Puglia; #Coronavirus, ambulanze in coda al pronto soccorso di San Giovanni Rotondo. L'operatore sanitario ""Qui e' un macello, un casino totale"". IL VIDEO - #ANSA #pandemia
https://t.co/wYddNiL8DD";37;22;2020-11-18 13:21:39
"La #Svizzera ha annunciato che gli 876 posti letto di terapia intensiva certificati e riconosciuti dalla Società svizzera di medicina intensiva sono ""praticamente tutti occupati"" a causa dell'emergenza #coronavirus. #ANSA #18novembre
https://t.co/quaB83wv2W";28;18;2020-11-18 13:59:35
"#Covid: in Italia le terapie intensive oltre la soglia in 17 regioni. Erano 10 una settimana fa, la criticità si estende a più territori  #ANSA
https://t.co/kiD7Se7Rn6";19;16;2020-11-18 14:49:35
"#Covid: 34.282 i nuovi casi e 753 i morti nelle ultime 24 ore  #ANSA
https://t.co/172B2qGXQU https://t.co/S4ozpA4zhk";44;16;2020-11-18 16:55:30
Nella @OfficialSSLazio @ciroimmobile positivo al nuovo tampone #covid #ANSA https://t.co/eYmsYPZRLG;19;3;2020-11-18 17:12:19
"#NationsLeague #BosniaItalia segui la DIRETTA
C'è ancora Evani in panchina. Tre punti anche per
   il ranking Fifa. Avversari decimati dal #Covid  #ANSA
https://t.co/GUqNW9pGCB https://t.co/LewE2htBFQ";9;0;2020-11-18 19:45:58
"#Covid, negli #Usa superati i 250 mila morti
https://t.co/Rt8RgEwx6g";33;7;2020-11-18 23:51:13
"#Covid, Arcuri: 'Per ora non è previsto obbligo vaccino'
Il Commissario per l'Emergenza: 'Lunedì il bando su siringhe e aghi'
#ANSA
https://t.co/uoUX3U9CQf";21;12;2020-11-19 20:39:39
"#Covid, oltre 250mila morti negli #Usa. Le autorità: 'Non viaggiate per il Thanksgiving'. In #Francia, nuovo allarme sulla salute mentale dei cittadini. In #Spagna, la #Catalogna annuncia la riapertura di bar e ristoranti #ANSA
https://t.co/UfkQwJC4BP";16;5;2020-11-19 19:50:28
"#Coronavirus, Arcuri: 'Verso vaccinazione di massa nel 2021' 
#ANSA
https://t.co/SUgufktGCX https://t.co/2Q3hhHKu76";79;18;2020-11-19 18:29:44
"#Coronavirus, l'intervento del commissario Arcuri in #DIRETTA
#ANSA
https://t.co/rPYsqQYNkY";8;4;2020-11-19 18:03:24
"#Coronavirus, in corso la riunione tra il governo e le Regioni
#ANSA
https://t.co/N56egc9FaU";10;7;2020-11-19 17:36:10
"Vaccino anti #Covid, lo farà? Milanesi divisi: 'Dovrebbe essere obbligatorio'. 'No, mai'. Secondo un sondaggio Ipsos un italiano su sei non lo farà - VIDEO
#ANSA
https://t.co/k1vFMGYtYY";18;5;2020-11-19 17:35:51
"Giulia Bongiorno positiva al #Covid accusa Bonafede: 'Tribunali zone franche per il virus e lui non ci ha protetti'
#ANSA
https://t.co/ujps7mO8Oj";93;16;2020-11-19 17:30:08
"#Covid: 36.176 nuovi casi, 653 le vittime
Stabile incidenza postivi-tamponi. Frena l'aumento dei ricoveri nelle terapie intensive
#ANSA
https://t.co/xWdqt3Sk5E";20;2;2020-11-19 16:52:46
"#Coronavirus, 36.176 nuovi casi, 653 le vittime
#ANSA
https://t.co/ZGgcEftx9K";23;4;2020-11-19 16:20:48
"#Covid, Boccia: 'Non escludo altre regioni rosse'
Il ministro: 'Sempre sulla base dei dati del monitoraggio'
#ANSA
https://t.co/GmkCzYHaD3";14;5;2020-11-19 15:28:26
"#Coronavirus, #NewYork chiude le scuole pubbliche. Ma le private per i ricchi  restano aperte. Rette fino a 55mila dollari l'anno, più risorse per protezioni  #ANSA
https://t.co/qAlceuZ5jj";20;13;2020-11-19 15:03:27
"Il #coronavirus un 'buon affare', società sequestrata. Operazione 'Dirty cleaning' della Guardia di Finanza tra #Rimini, #Pesaro e #Trento
#ANSA
https://t.co/2mQNfvBVWF";21;10;2020-11-19 13:55:21
#Covid-19 Quali sono i #vaccini in lizza per sconfiggerlo VIDEO #ANSA https://t.co/iN4ng4A8Lk;8;2;2020-11-19 13:02:00
#Covid-19 Quali sono i #vaccini in lizza per sconfiggerlo #ANSA https://t.co/hi9fpfyxxy  soprattutto negli #anziani e…;7;3;2020-11-19 10:50:04
RT @AnsaScienza: Il #vaccino anti- #Covid_19 dell'università di #Oxford  #Irbm e #Astrazeneca è ben tollerato;0;13;2020-11-19 10:44
"RT @AnsaScienza: È una crescita lineare, ma che continua comunque a essere sostenuta, quella dell'epidemia di Covid-19 in Italia
Il punto c…";0;13;2020-11-19 10:25:02
"Biden: ""Trump finirà per ritardare la distribuzione del #vaccino"" @JoeBiden @realDonaldTrump @POTUS #COVID-19 VIDEO #ANSA https://t.co/9Agtmt0oTp";18;8;2020-11-19 09:45:05
Le immagini dalla Clinica #Covid-19 di Casalpalocco VIDEO #ANSA https://t.co/WnCAQPnbA4;6;5;2020-11-19 09:25:05
Continuano ad aumentare i contagi da #Covid-19 in Ucraina , dove nelle ultime 24 ore sono stati accertati 13.357 nuovi casi;8;5;2020-11-19 09:07
Hanno superato quota 56 milioni i contagi da #Covid-19 registrati ufficialmente nel mondo, secondo i dati dell'università americana Johns Hopkins. I decessi sono stati oltre 1, 34 milioni. La Russia ha superato i due milioni di contagi #ANSA https://t.co/wyFZwGHAnZ;12;8;2020-11-19 08:35
"Lagarde: ""La seconda ondata sarà molto severa per l'economia"" @Lagarde @ecb #Covid-19 LA DIRETTA #ANSA https://t.co/bGyfQ6n8tp";14;9;2020-11-19 08:25:49
"#Pandemia -  Hanno superato quota 56 milioni i #contagi da #Covid-19 registrati ufficialmente nel mondo, secondo i dati dell'università americana Johns #Hopkins. I #decessi sono stati oltre 1,34 milioni. #ANSA #19novembre
https://t.co/6pxc0ignkz";8;2;2020-11-19 08:01:24
Il colosso tedesco dell'acciaio #Thyssen annuncia il taglio di 11mila posti di #lavoro, per far fronte al #Coronavirus,  quasi il doppio di quanto preventivato nel maggio del 2019. Lo si legge in una nota del gruppo. #ANSA https://t.co/dMmy4I5Kkq;17;8;2020-11-19 07:59
"#Covid, oltre 56 milioni di contagi al mondo
https://t.co/1VX3xf7BEX";29;7;2020-11-19 00:45:54
"#covid La #Lombardia è la regione con il maggior numero di nuovi casi, seguita da #Veneto, #Campania #EmiliaRomagna e #Lazio. Effettuati 237mila tamponi, scende al 14,6% il rapporto test-positivi #ANSA
https://t.co/tH7BMrh15y";25;11;2020-11-21 17:32:37
#covid Sono 34.767 i nuovi contagi in 24 ore, 2500 meno di ieri. Le vittime sono 692. Frena l'incremento dei ricoveri in terapia intensiva, oggi 10 i pazienti ricoverati #ANSA https://t.co/1tvbXvj0Bs;34;9;2020-11-21 16:26:09
"#covid Il ministro @robersperanza annuncia 'A gennaio campagna di vaccinazione senza precedenti, a partire dalle categorie più esposte, sanitari e anziani' #vaccino #ANSA
https://t.co/9TXTeVD1nX";60;15;2020-11-21 15:24:57
#Covid, rinnovate le misure per le zone 'rosse' fino al 3 dicembre. Brusaferro: 'Non cantare vittoria perché Rt è ancora sopra 1' #ANSA https://t.co/QPuySHa8yD;19;7;2020-11-21 07:15:03
Il presidente del Consiglio superiore di sanità, Franco Locatelli: evitiamo di ripetere gli errori della scorsa estate' #Covid #ANSA @MinisteroSalute https://t.co/ehwJa2Llwv;14;7;2020-11-21 07:00:32
"#Covid, record di casi in #Svezia. La #Francia rinvia il #BlackFriday 
 #ANSA https://t.co/TLShxrjwxW";17;12;2020-11-21 06:30:12
"#Covid: oltre 103.000 test di massa in #AltoAdige
#ANSA
https://t.co/slTbLkQGuA";49;7;2020-11-20 20:05:17
"Appello del Circo Lidia Togni fermo presso l'ippodromo Capannelle a Roma a causa dello stop agli spettacoli dovuto al #coronavirus: 'Noi abbandonati, serve cibo per gli #animali' 
- LE FOTO
#covid #ANSA
https://t.co/O3swcWbVKZ";27;10;2020-11-20 18:20:33
#Covid record di casi in #Svezia La #Francia rinvia il #BlackFriday  #ANSA https://t.co/TLShxrjwxW;32;12;2020-11-20 17:28:31
"#Scuola: Azzolina, al lavoro per chiudere questa parentesi. Protesta contro la #Dad a Torino, lezione in strada a Milano
#Covid #ANSA

https://t.co/gD6GTTy9Bj";10;6;2020-11-20 17:22:58
#Covid 37.242 casi in 24 ore, 699 le vittime. Torna a salire il rapporto tra positivi e tamponi #ANSA https://t.co/l5bwnSFIqA;32;11;2020-11-20 16:37:48
Il presidente del Consiglio superiore di sanità, Franco Locatelli: evitiamo di ripetere gli errori della scorsa estate' #Covid #ANSA @MinisteroSalute https://t.co/ehwJa2Llwv;25;9;2020-11-20 16:11:44
"#Covid Vincenzo De Luca : 'Gli ispettori in Campania una cialtronata' @Reg_Campania #ANSA
 https://t.co/G6AUTehXe5";12;1;2020-11-20 15:50:07
#Covid rinnovate le misure per le zone 'rosse' fino al 3 dicembre. Brusaferro: 'Non cantare vittoria perché Rt è ancora sopra 1' ANSA https://t.co/QPuySHa8yD;27;11;2020-11-20 15:48:56
Dalla bozza del monitoraggio dell'Iss @istsupsan  l'Rt scende a 1,18. tra 1-1,25 in maggioranza regioni. Galli: 'Attenti alla terza ondata' #covid #ANSA https://t.co/IhoG4Ry4eM;10;5;2020-11-20 14:15:50
"#Covid studio australiano: 'I contagi reali in media 6 volte più alti'. . Il tracciamento migliore in Corea del Sud, Italia maglia nera #ANSA 
 https://t.co/om09M4SuyA";50;22;2020-11-20 14:02:58
#Covid Stefano Bonaccini 'Sono negativo al tampone'. Il governatore dell'Emilia-Romagna: 'Continuo a rimanere a casa per curarmi dalla polmonite' #ANSA @RegioneER https://t.co/jHw7R3uAIC;80;7;2020-11-20 13:43:51
